21000333,X,X,X,X,X,X,X,X,X,X,X,X,U,U,X,X,X,X,85
21000334,U,X,U,U,U,X,X,X,X,U,U,U,U,U,U,U,U,U,0
21000335,U,U,U,U,U,X,U,U,X,U,U,U,U,X,U,X,U,U,0
21000336,X,X,X,X,X,U,U,U,U,U,U,X,X,U,U,X,U,X,50
21000337,X,X,X,X,U,X,U,U,X,U,U,U,U,X,X,X,X,X,66
21000338,X,X,X,U,U,X,U,X,U,X,U,U,X,U,X,U,U,X,58
21000339,U,X,X,U,X,U,U,X,X,U,X,U,X,X,U,U,U,X,54
21000340,U,X,X,X,X,U,X,U,X,X,X,X,X,X,X,X,U,X,86
21000341,X,U,X,X,U,U,X,U,X,X,U,U,U,U,U,U,X,U,41
21000342,X,U,X,X,X,U,X,X,X,X,U,X,X,X,U,X,X,U,74
21000343,U,U,U,X,U,U,U,X,X,X,X,U,X,X,U,U,X,X,55
21000344,U,X,U,X,X,U,U,X,X,U,U,X,X,U,U,X,U,U,45
21000345,U,U,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,79
21000346,X,U,X,U,U,X,X,U,U,U,X,U,U,U,U,X,X,X,41
21000347,X,X,X,X,X,U,X,X,X,X,X,X,X,X,U,X,X,X,90
21000348,X,X,U,X,X,X,X,X,X,X,X,U,X,X,X,X,X,U,83
21000349,X,X,X,X,U,U,X,X,X,X,U,X,U,X,X,X,X,U,77
21000350,X,X,U,X,X,X,X,X,U,X,U,X,X,X,X,X,X,X,83
21000351,U,X,X,X,U,X,U,X,X,X,U,U,U,U,U,X,X,X,62
21000352,X,X,U,X,X,X,X,X,X,X,X,X,U,X,X,U,U,X,78
21000353,X,U,U,X,U,X,U,U,X,U,U,U,X,U,X,U,U,X,42
21000354,X,U,X,U,X,X,U,U,X,X,X,U,X,X,X,U,X,X,75
21000355,X,U,U,U,U,U,X,U,X,X,U,U,U,U,U,X,X,X,35
21000356,U,U,U,U,U,X,U,U,U,U,U,U,U,U,U,U,U,U,0
21000357,X,U,X,X,U,X,X,X,X,U,U,U,X,X,U,X,X,U,57
21000358,U,U,U,X,X,U,U,X,X,U,U,U,X,X,U,U,U,X,40
21000359,U,X,X,X,U,X,U,U,U,X,X,X,X,X,U,U,X,X,65
21000360,X,X,X,X,X,X,X,X,X,X,U,X,U,U,X,X,X,X,83
21000361,X,U,X,U,U,U,U,X,U,U,X,X,U,U,U,U,U,U,0
21000362,X,X,X,X,X,X,X,U,X,X,X,U,X,X,X,X,U,U,85
21000363,X,X,X,X,X,X,U,X,X,U,U,U,U,X,X,X,X,X,79
21000364,X,X,X,X,X,U,U,U,X,X,U,X,X,X,X,U,U,X,62
21000365,X,X,U,X,X,U,X,U,U,X,X,X,X,U,X,X,U,X,66
21000366,U,U,X,U,X,X,X,X,U,X,U,U,U,X,X,X,U,U,52
21000367,U,X,X,U,U,U,X,U,U,X,U,X,X,U,X,X,X,U,58
21000368,U,U,U,U,X,X,U,X,X,U,U,X,U,X,X,X,U,X,51
21000369,X,U,U,U,U,U,X,X,U,X,X,U,U,U,X,X,U,X,53
21000370,X,U,U,U,X,U,X,X,U,X,U,U,X,X,X,X,U,X,64
21000371,U,U,U,U,X,U,U,U,X,U,X,X,X,U,U,U,U,X,34
21000372,U,U,X,X,X,U,X,X,X,X,X,U,X,U,X,U,X,U,71
21000373,X,X,X,U,U,U,X,U,X,U,X,X,U,U,U,U,U,U,39
21000374,X,U,U,U,U,U,U,U,U,U,U,U,X,X,X,U,X,X,28
21000375,U,U,X,X,X,X,U,U,X,X,X,U,X,X,U,X,U,U,53
21000376,X,U,U,X,U,X,X,U,U,U,X,X,U,U,U,X,X,X,46
21000377,X,U,X,X,U,U,X,U,X,U,U,U,X,U,X,U,U,U,39
21000378,X,U,X,X,X,X,X,X,X,X,X,U,X,U,X,X,U,X,75
21000379,U,X,X,X,X,U,X,X,U,X,X,X,U,X,U,U,X,X,71
21000380,U,X,X,U,X,X,X,U,U,U,U,U,X,U,X,U,X,X,55
21000381,U,X,U,X,X,U,X,X,U,X,X,U,X,X,X,X,X,X,79
21000382,X,U,X,X,X,X,X,U,X,X,X,X,U,X,U,U,U,U,64
21000383,U,X,U,U,U,X,X,X,U,U,X,X,X,U,X,X,U,X,53
21000384,U,U,U,U,U,U,X,X,U,U,U,U,X,U,U,U,U,U,0
21000385,X,U,U,U,U,U,U,U,U,X,X,X,U,U,U,U,X,X,28
21000386,U,X,U,U,U,X,U,U,U,U,X,U,U,U,U,U,U,U,0
21000387,U,X,X,X,U,U,U,U,U,X,U,X,U,U,X,X,U,X,44
21000388,U,U,X,X,X,U,U,X,X,X,X,X,X,X,X,X,X,X,76
21000389,U,U,X,X,U,U,U,X,X,X,U,X,U,U,X,X,U,U,48
21000390,X,X,X,U,U,X,X,X,X,X,X,X,X,X,X,X,U,U,86
21000391,X,X,X,X,X,X,U,U,U,X,X,X,X,X,X,X,U,U,67
21000392,X,X,U,U,U,U,U,X,U,U,U,U,X,X,U,X,X,X,40
21000393,U,U,U,U,U,X,X,U,X,U,U,U,X,U,X,X,U,X,39
21000394,U,X,X,U,X,U,U,X,X,X,X,X,X,X,X,X,X,U,71
21000395,X,U,U,U,X,X,U,X,X,U,U,U,U,U,X,X,X,U,45
21000396,X,U,X,U,U,X,X,U,U,U,U,U,X,X,U,U,X,U,44
21000397,U,X,X,X,X,U,X,U,X,X,X,X,U,U,X,U,X,U,62
21000398,X,U,U,U,U,U,X,X,U,U,U,X,U,U,U,U,X,U,0
21000399,X,U,X,X,X,X,X,U,X,X,U,X,U,X,X,X,X,U,74
21000400,U,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,U,86
21000401,U,U,U,X,X,U,U,U,X,U,X,U,X,X,U,U,U,X,37
21000402,U,X,X,X,X,X,U,X,X,U,U,U,U,X,X,X,X,X,69
21000403,X,X,X,X,X,X,U,X,U,X,X,X,X,X,X,X,X,X,84
21000404,U,X,U,X,U,U,X,U,X,X,X,U,X,U,U,X,U,U,46
21000405,U,X,X,X,X,X,X,U,X,X,X,X,X,U,X,X,U,X,86
21000406,X,X,X,U,X,X,X,U,U,X,X,X,X,X,X,X,X,X,88
21000407,U,U,U,U,U,U,U,X,X,X,U,X,X,U,U,U,X,U,32
21000408,X,X,U,U,U,U,U,U,X,U,X,U,U,U,U,X,U,U,0
21000409,X,X,U,X,U,X,U,X,X,X,X,U,X,U,X,X,X,X,76
21000410,X,X,U,X,X,X,U,X,X,X,X,X,X,X,U,X,X,X,83
21000411,X,U,X,U,U,U,U,U,U,U,X,U,U,X,U,U,X,U,0
21000412,U,U,X,X,X,X,U,X,X,X,X,X,X,U,U,X,X,X,74
21000413,U,U,U,X,U,U,U,X,U,U,U,X,U,U,X,U,X,U,0
21000414,U,U,X,X,X,X,X,U,X,U,U,X,U,U,X,X,U,X,61
21000415,U,X,X,X,U,X,X,U,U,U,X,U,U,X,U,U,U,X,49
21000416,X,U,X,X,X,X,X,X,X,X,X,X,X,U,X,U,X,U,85
21000417,X,X,X,X,X,X,X,X,U,U,U,X,X,U,X,U,X,X,68
21000418,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,100
21000419,X,X,U,U,U,X,X,X,X,X,X,X,X,X,U,U,U,U,61
21000420,X,X,X,U,X,X,X,X,U,X,X,X,X,X,X,X,X,X,92
21000421,X,X,X,X,X,X,X,U,U,X,X,U,U,X,X,X,X,X,86
21000422,X,U,U,U,U,U,X,U,U,X,U,U,U,U,X,U,X,U,0
21000423,X,X,X,U,U,X,U,X,X,X,U,X,X,U,U,X,X,U,71
21000424,X,X,U,X,X,X,X,U,X,X,U,U,U,U,X,U,X,X,60
21000425,U,U,U,U,X,X,X,U,X,X,X,X,U,X,X,X,X,U,63
21000426,X,X,X,X,X,X,X,X,X,X,U,X,X,X,U,U,X,U,84
21000427,U,X,X,X,X,X,X,U,U,U,U,U,U,X,U,X,X,U,58
21000428,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,U,X,90
21000429,X,U,U,U,X,U,U,U,U,X,U,X,U,X,X,U,U,U,37
21000430,X,X,U,U,U,X,X,X,U,U,U,X,X,X,X,X,U,U,52
21000431,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,95
21000432,U,U,U,X,X,X,U,U,U,X,U,U,U,U,X,U,U,U,0
21000433,X,X,X,X,X,X,X,X,X,X,U,X,X,X,U,X,U,X,87
21000434,X,X,U,X,X,X,U,U,X,X,X,X,X,U,X,X,X,X,72
21000435,X,X,U,U,U,X,U,U,X,U,X,U,U,X,U,X,U,X,42
21000436,X,X,X,X,X,U,U,X,X,X,X,X,U,X,X,X,U,U,69
21000437,U,U,U,U,U,X,X,U,U,X,U,U,X,U,X,X,U,U,43
21000438,X,U,U,U,U,U,U,U,X,X,U,U,X,X,X,X,U,U,38
21000439,U,U,X,U,X,X,U,U,X,U,X,U,U,X,X,U,X,X,50
21000440,U,X,U,X,X,X,X,X,X,X,X,X,U,U,X,X,X,X,82
21000441,X,X,X,X,U,X,U,X,X,X,U,U,U,U,X,X,X,X,69
21000442,X,U,X,X,X,X,X,X,X,X,U,X,U,X,X,X,X,X,83
21000443,X,U,U,U,X,U,X,X,X,U,X,U,U,U,U,U,U,U,34
21000444,X,U,U,X,U,U,X,X,U,X,X,U,U,X,U,U,U,X,39
21000445,X,X,X,X,U,U,X,X,X,X,X,U,X,X,X,X,X,X,83
21000446,X,X,X,X,X,X,U,X,X,U,U,X,U,X,U,X,U,U,69
21000447,U,X,X,U,U,U,U,X,U,U,X,X,X,U,X,X,U,U,51
21000448,U,U,X,U,X,U,U,U,U,U,X,X,U,U,U,U,X,X,40
21000449,X,X,X,X,X,X,U,X,U,X,X,X,X,X,U,X,X,X,86
21000450,X,U,X,U,X,U,U,X,X,U,U,X,X,U,X,X,U,U,48
21000451,U,X,X,X,X,X,X,U,X,X,X,X,X,X,X,U,X,X,82
21000452,X,U,U,X,U,U,X,X,U,X,X,U,U,U,X,U,U,X,39
21000453,X,U,U,U,X,U,U,X,X,X,X,X,U,U,X,U,U,U,53
21000454,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,94
21000455,X,X,U,U,U,X,X,U,U,U,U,U,X,X,U,X,X,U,50
21000456,U,X,X,X,X,X,U,U,X,X,U,U,X,X,U,X,X,X,72
21000457,X,X,X,X,X,U,X,X,X,X,X,U,X,U,X,X,X,X,84
21000458,X,X,X,X,X,X,X,U,X,X,X,X,X,U,X,X,X,X,91
21000459,U,U,U,U,U,X,X,X,X,U,U,X,X,U,U,U,X,X,46
21000460,X,X,U,U,X,U,X,X,U,X,U,U,X,U,U,X,U,U,54
21000461,U,U,X,U,U,U,U,U,X,U,U,U,U,X,U,U,U,X,0
21000462,X,X,X,X,X,X,U,U,U,X,X,X,X,X,X,X,X,U,80
21000463,X,X,X,X,X,X,X,U,X,X,X,U,U,X,X,X,X,X,89
21000464,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,U,X,U,91
21000465,U,U,X,X,U,U,U,U,U,U,X,U,X,U,U,X,X,U,35
21000466,X,X,U,X,U,X,X,X,U,X,X,X,X,U,U,U,U,X,71
21000467,X,X,U,U,X,X,X,X,X,X,X,X,X,X,X,U,X,X,86
21000468,X,U,X,U,X,X,X,X,X,X,X,X,X,U,U,X,X,U,72
21000469,X,X,X,U,X,X,X,U,U,X,X,U,X,U,X,X,U,U,68
21000470,U,U,X,X,X,X,X,U,X,X,X,X,X,X,X,U,X,U,74
21000471,U,X,U,U,X,U,X,X,U,X,X,X,X,U,X,X,X,U,59
21000472,U,U,U,U,X,U,U,U,U,U,U,X,U,U,U,U,U,U,0
21000473,U,X,X,X,X,U,U,X,X,U,X,U,X,U,U,X,U,U,50
21000474,X,U,U,U,U,U,U,X,U,X,U,U,U,X,X,X,X,X,39
21000475,X,U,X,U,X,U,U,X,U,U,X,U,X,U,U,U,U,U,36
21000476,U,U,U,U,U,X,U,U,U,X,U,U,U,U,U,U,X,U,0
21000477,U,U,U,U,U,U,X,U,U,X,X,U,X,U,X,U,X,U,43
21000478,U,U,U,U,U,X,X,U,U,X,U,X,X,X,X,X,X,U,60
21000479,U,X,U,X,X,U,X,X,U,U,X,U,X,U,U,X,X,X,55
21000480,X,U,U,X,U,X,X,X,U,U,U,X,U,X,U,X,U,X,54
21000481,X,U,X,X,U,X,X,U,X,X,X,U,U,U,U,U,X,U,51
21000482,X,U,X,X,X,U,U,U,X,X,X,X,U,U,X,X,U,X,64
21000483,U,X,U,U,U,X,U,U,X,U,X,U,X,X,X,U,U,X,41
21000484,X,X,U,X,X,X,U,U,U,X,X,U,X,X,X,X,U,U,66
21000485,X,X,U,X,X,X,U,X,X,X,U,U,X,X,U,X,X,X,79
21000486,U,X,X,X,X,X,U,X,X,X,U,U,X,X,X,X,X,X,78
21000487,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,U,U,U,76
21000488,U,X,X,U,X,U,U,X,X,U,U,U,U,U,U,X,X,U,48
21000489,U,U,X,X,X,X,U,U,X,U,X,X,U,U,U,X,U,X,59
21000490,U,U,U,U,X,X,X,X,U,U,U,U,U,U,X,X,X,U,43
21000491,U,X,U,X,X,X,X,U,X,U,X,X,U,X,U,X,X,U,65
21000492,X,U,X,X,X,X,X,X,X,X,X,X,X,X,U,X,U,X,86
21000493,X,U,U,U,X,X,U,X,U,U,U,X,U,U,X,X,U,X,47
21000494,U,U,X,X,X,X,X,X,X,X,X,U,X,X,X,X,U,X,85
21000495,U,U,U,X,X,X,U,U,X,U,U,X,X,U,U,X,U,X,43
21000496,X,X,X,U,X,X,X,X,U,X,U,X,U,X,X,U,U,X,69
21000497,U,X,U,U,X,U,X,X,U,X,U,X,X,U,U,U,U,U,37
21000498,X,U,X,X,U,X,U,X,U,X,U,X,X,X,X,U,X,X,63
21000499,U,X,U,X,X,X,X,X,U,U,X,X,U,X,X,U,X,X,71
