21000333,X,U,U,U,X,X,U,X,U,X,U,X,U,U,X,X,U,U,47
21000334,U,U,U,U,U,U,X,X,X,U,U,X,X,X,U,X,U,X,53
21000335,U,X,U,U,U,U,U,X,X,X,X,U,X,X,X,X,X,U,58
21000336,U,X,U,X,U,U,X,X,U,X,X,U,X,X,X,U,X,U,53
21000337,X,X,X,U,X,U,U,U,U,X,U,U,U,U,X,U,X,U,33
21000338,X,X,U,X,U,U,X,U,U,X,X,U,U,U,U,X,X,U,43
21000339,U,X,X,U,U,X,X,X,X,X,X,X,X,X,U,X,X,X,73
21000340,X,X,U,U,U,X,X,X,X,X,X,X,X,X,X,X,X,X,87
21000341,X,X,X,X,U,U,X,U,X,U,X,X,X,U,X,U,U,X,55
21000342,U,U,X,U,U,U,X,U,U,U,U,U,X,U,X,X,X,X,39
21000343,U,X,U,X,X,X,U,X,U,X,U,X,X,U,X,U,X,U,53
21000344,X,X,X,X,U,X,X,X,X,X,X,X,X,U,X,X,X,X,80
21000345,X,X,U,X,U,X,X,U,X,X,U,X,X,U,X,U,U,U,54
21000346,X,X,U,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,76
21000347,X,X,U,U,X,X,X,U,X,X,X,X,X,X,X,X,X,X,70
21000348,U,X,X,X,X,X,X,X,U,X,U,X,X,X,X,U,X,U,61
21000349,X,U,X,X,U,X,X,X,X,U,U,U,X,X,X,X,X,X,60
21000350,U,U,U,X,X,X,X,U,X,U,X,U,X,X,X,U,X,X,72
21000351,U,X,X,U,X,U,X,U,X,X,U,U,U,X,X,U,U,X,49
21000352,U,U,X,U,X,U,U,U,X,U,U,X,U,U,U,X,X,U,35
21000353,U,U,U,U,X,U,X,U,U,X,U,U,U,X,X,X,X,U,28
21000354,X,U,U,U,U,U,X,X,X,X,X,U,U,U,X,X,U,X,60
21000355,X,U,X,X,U,U,U,X,X,X,X,X,U,X,X,U,U,U,56
21000356,X,X,U,X,U,X,X,U,X,X,X,X,U,X,X,X,X,X,68
21000357,X,U,X,X,X,X,U,X,X,U,X,X,X,X,X,U,X,X,86
21000358,X,X,X,U,X,X,X,U,X,X,U,X,X,X,U,U,X,U,55
21000359,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,U,98
21000360,U,U,U,X,X,U,U,X,U,X,U,X,U,U,X,X,U,U,40
21000361,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,U,X,X,95
21000362,U,X,X,U,U,X,X,U,X,U,U,X,X,U,U,X,X,X,42
21000363,U,X,U,U,U,X,X,X,U,X,U,U,X,U,X,X,X,X,62
21000364,X,X,X,X,U,U,U,U,U,U,X,U,U,U,U,U,U,X,45
21000365,U,X,U,X,U,U,U,U,X,U,X,U,U,X,U,X,U,X,42
21000366,U,X,U,U,X,U,U,U,U,U,X,X,X,X,U,U,U,X,49
21000367,X,X,U,U,X,X,U,U,X,X,X,X,U,U,U,U,X,U,57
21000368,U,U,U,X,U,X,X,X,U,U,U,U,X,X,U,X,X,U,52
21000369,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,96
21000370,X,X,X,X,X,U,X,X,X,X,X,X,X,U,X,X,X,U,76
21000371,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,91
21000372,X,X,X,X,U,X,X,X,X,X,X,U,X,X,X,U,U,X,84
21000373,X,X,U,U,U,U,X,U,X,X,U,X,X,X,X,X,X,U,59
21000374,X,X,U,X,U,U,X,U,X,U,U,U,U,U,U,U,X,X,30
21000375,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,100
21000376,U,X,X,U,X,U,X,X,X,X,X,X,X,U,X,X,X,X,70
21000377,U,X,X,U,U,X,X,U,X,U,U,X,X,U,X,X,X,X,65
21000378,X,U,X,X,X,X,U,X,X,U,X,X,U,X,X,X,X,X,77
21000379,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,U,X,80
21000380,X,U,U,U,X,X,U,U,X,X,X,U,X,U,U,U,U,X,42
21000381,X,U,U,U,U,X,U,X,U,U,U,U,U,X,U,U,X,U,15
21000382,U,X,X,X,U,U,U,U,U,X,U,U,U,U,U,X,U,X,19
21000383,U,U,U,U,X,X,U,X,U,X,U,X,X,U,U,X,X,X,56
21000384,U,U,X,U,U,U,X,U,U,X,X,X,U,X,U,X,U,U,50
21000385,X,X,X,X,X,X,U,X,X,X,X,X,U,X,X,U,X,X,73
21000386,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,100
21000387,U,X,X,X,X,U,U,X,U,U,U,X,X,U,U,X,X,U,53
21000388,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,83
21000389,X,X,U,X,X,X,X,X,X,U,X,X,X,U,X,X,U,X,62
21000390,X,X,X,X,X,U,X,X,X,X,X,X,X,U,X,X,X,U,68
21000391,U,U,U,U,U,U,U,X,U,U,X,X,U,U,X,X,X,U,25
21000392,X,U,X,U,X,U,U,U,X,X,U,U,U,U,U,X,X,U,33
21000393,U,X,X,U,U,U,U,X,U,U,X,X,X,X,U,X,U,U,29
21000394,U,U,U,X,X,X,X,U,U,X,U,U,X,U,U,U,X,U,47
21000395,U,X,X,X,U,U,X,U,X,X,X,U,X,U,X,U,U,X,69
21000396,X,X,U,X,X,U,X,X,U,U,X,U,X,X,X,X,U,U,74
21000397,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,87
21000398,X,X,U,U,X,X,X,X,X,X,X,U,X,X,X,U,U,U,72
21000399,X,X,X,U,X,X,X,X,X,U,X,X,X,X,X,U,X,U,88
21000400,X,U,X,X,U,U,X,X,U,U,X,U,U,X,X,U,X,X,64
21000401,X,X,X,U,X,X,X,U,X,X,X,X,U,X,X,X,X,X,93
21000402,U,U,U,U,X,U,U,X,U,X,U,U,X,X,U,U,X,X,28
21000403,X,X,X,U,X,X,U,X,X,X,X,U,U,U,X,X,U,X,61
21000404,U,X,U,U,X,X,X,U,U,X,U,X,U,X,X,X,U,X,58
21000405,X,U,X,U,U,U,X,X,X,X,X,X,X,X,X,X,X,X,78
21000406,X,X,U,U,U,X,U,X,X,X,U,X,X,U,X,X,U,U,59
21000407,X,X,X,X,X,U,U,X,X,X,X,X,X,X,U,U,X,X,89
21000408,U,X,U,U,U,U,U,U,X,X,U,U,U,U,X,U,X,U,28
21000409,X,U,U,U,U,X,U,U,U,X,U,X,X,U,U,X,U,X,24
21000410,X,U,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,85
21000411,X,U,X,X,X,X,X,X,U,U,X,U,X,U,X,X,X,X,78
21000412,U,X,X,U,X,X,U,X,U,X,X,X,U,X,U,U,U,U,38
21000413,U,X,U,X,U,U,U,U,X,X,U,X,X,U,U,X,X,U,29
21000414,X,U,X,X,X,X,X,U,U,X,X,X,X,X,X,X,U,X,69
21000415,U,X,X,X,U,X,X,X,X,X,X,U,X,X,X,X,X,X,85
21000416,U,X,X,U,X,X,X,U,X,X,X,U,X,U,X,U,X,X,75
21000417,U,X,U,U,U,U,U,X,X,U,X,X,X,U,X,X,X,U,42
21000418,X,U,U,U,U,X,U,X,U,X,U,U,U,X,U,U,X,U,37
21000419,U,U,X,U,U,X,U,U,U,U,U,U,U,X,X,X,X,U,29
21000420,U,U,U,U,U,U,U,U,U,U,U,U,X,U,U,U,U,U,0
21000421,U,X,U,X,X,U,U,U,X,U,U,U,X,U,U,U,U,X,25
21000422,U,U,U,U,U,U,U,U,U,U,U,X,U,U,X,U,U,U,20
21000423,X,X,X,X,X,X,X,X,U,U,X,X,X,U,X,X,X,X,90
21000424,U,U,U,U,X,X,U,U,U,X,U,X,X,X,X,U,U,U,42
21000425,U,X,X,X,X,X,X,U,X,X,U,X,X,X,X,X,X,X,85
21000426,X,X,X,X,X,X,X,X,U,X,X,X,U,X,X,X,U,X,97
21000427,X,X,X,X,X,U,X,X,U,X,X,X,U,X,X,X,U,X,68
21000428,X,X,U,X,X,U,X,X,X,X,X,X,U,X,X,X,X,X,72
21000429,X,X,U,U,X,U,U,X,X,X,U,X,X,U,X,X,X,X,69
21000430,X,X,U,U,X,X,X,U,U,U,U,X,U,X,U,U,X,U,49
21000431,U,U,X,U,U,X,U,U,X,X,U,U,U,X,U,U,U,X,19
21000432,U,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,86
21000433,U,X,U,U,U,U,X,X,X,X,U,U,X,X,X,U,U,X,40
21000434,U,U,X,X,U,U,X,U,X,X,U,X,U,X,U,U,X,U,33
21000435,X,X,X,X,X,X,X,X,X,U,X,U,X,U,X,X,X,X,74
21000436,U,X,U,U,U,U,X,U,U,U,U,U,U,X,U,U,U,U,12
21000437,U,X,X,X,X,U,X,X,U,X,U,X,X,X,X,X,X,X,71
21000438,X,X,X,X,U,X,X,X,U,U,U,X,X,X,X,X,X,X,88
21000439,X,U,X,X,X,U,U,X,X,U,U,X,U,U,U,X,X,X,40
21000440,U,X,X,X,X,X,X,X,X,X,X,U,X,X,X,U,X,U,65
21000441,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,91
21000442,X,U,U,U,U,X,U,U,U,U,X,U,U,U,X,U,U,X,32
21000443,U,X,U,X,X,X,U,X,X,U,X,X,X,X,X,X,U,X,63
21000444,X,U,X,U,X,U,X,X,U,X,X,X,X,U,U,X,X,X,79
21000445,X,X,X,X,X,X,X,X,X,X,X,U,U,U,X,X,X,X,78
21000446,X,X,U,U,U,X,X,X,U,X,X,X,U,X,X,X,X,X,85
21000447,X,U,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,80
21000448,X,X,U,X,U,U,U,U,U,X,X,X,X,U,X,U,X,X,63
21000449,X,X,X,X,X,U,X,U,U,X,X,U,X,U,X,U,X,X,81
21000450,U,U,U,U,U,X,X,X,U,U,X,X,U,U,U,U,U,X,26
21000451,X,X,X,X,X,X,X,X,X,U,X,X,X,X,U,X,X,X,94
21000452,X,X,X,U,U,U,X,U,X,X,U,X,U,X,U,X,U,U,36
21000453,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,89
21000454,X,U,U,U,X,X,U,X,U,U,U,X,U,U,U,U,X,U,45
21000455,X,U,X,X,U,X,U,X,X,X,X,U,X,U,X,X,X,X,75
21000456,X,X,U,X,U,X,U,X,X,X,X,X,X,U,U,X,U,X,62
21000457,X,U,X,U,X,U,X,X,X,U,X,X,X,U,X,X,U,X,79
21000458,U,X,U,X,U,U,U,U,U,U,X,U,U,U,U,U,U,U,9
21000459,U,U,X,X,X,X,X,U,X,X,X,X,X,X,U,U,X,X,58
21000460,X,U,U,U,U,U,U,U,X,U,U,U,U,U,U,U,U,U,20
21000461,U,X,U,X,X,X,X,X,X,X,U,X,X,U,X,X,U,X,79
21000462,U,X,X,X,U,U,U,X,X,U,U,X,X,U,X,X,U,U,58
21000463,X,X,X,X,U,U,X,U,U,X,X,X,X,U,X,X,X,X,70
21000464,X,U,X,U,X,X,U,U,X,U,X,U,U,U,U,U,X,U,43
21000465,X,U,U,X,U,U,U,X,U,U,U,X,X,U,U,U,U,U,13
21000466,U,X,U,X,U,X,U,U,U,X,X,X,X,U,X,X,X,X,70
21000467,U,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,U,70
21000468,U,X,U,U,U,X,U,U,U,X,U,U,X,U,U,U,U,U,26
21000469,X,U,X,X,U,X,U,U,X,X,U,U,U,X,U,U,U,X,42
21000470,U,U,X,X,X,U,X,U,X,X,X,X,X,U,X,U,X,X,70
21000471,X,X,U,X,X,U,U,U,U,X,U,X,U,X,X,U,U,U,33
21000472,X,U,U,U,U,U,X,U,X,X,U,U,U,X,X,X,U,X,31
21000473,U,U,X,X,X,X,X,U,X,X,X,X,X,X,X,U,X,X,72
21000474,U,X,X,X,X,X,U,X,X,U,U,X,X,X,U,X,U,X,72
21000475,U,U,U,U,U,X,U,U,U,U,U,U,U,U,U,U,U,U,5
21000476,X,X,X,U,X,X,U,U,U,X,U,U,U,U,X,X,U,X,61
21000477,X,X,U,X,X,U,X,U,U,U,X,U,X,U,U,X,X,X,63
21000478,X,X,X,U,U,X,U,U,X,U,X,X,U,X,U,X,U,X,64
21000479,X,X,U,U,U,U,X,U,U,U,U,U,U,X,X,U,U,U,28
21000480,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100
21000481,X,U,U,X,U,X,U,X,U,X,U,X,X,U,U,X,U,U,52
21000482,U,X,X,X,U,U,U,U,X,U,U,U,X,U,U,U,U,U,15
21000483,U,X,U,X,U,U,U,X,X,U,U,U,U,U,U,U,U,X,16
21000484,U,U,X,X,U,U,X,U,X,U,X,U,U,X,U,X,U,X,52
21000485,X,X,X,X,X,X,U,X,U,X,X,X,X,X,X,X,X,X,90
21000486,U,X,X,X,X,U,X,X,X,X,X,U,X,X,X,X,X,U,74
21000487,U,U,U,U,X,U,X,U,U,U,X,U,X,X,U,U,U,U,39
21000488,U,U,U,U,X,U,U,U,X,U,U,U,U,U,U,U,X,U,25
21000489,U,X,X,U,U,X,X,U,X,X,X,X,U,U,X,X,X,U,57
21000490,U,U,U,U,U,U,X,U,U,X,X,U,U,X,U,X,X,X,34
21000491,X,U,X,X,X,U,U,X,X,X,X,U,X,X,U,X,X,X,68
21000492,U,X,X,X,X,U,X,X,U,X,X,X,X,X,U,X,X,U,73
21000493,X,U,X,X,U,U,U,X,U,U,U,X,X,X,U,X,X,X,50
21000494,X,X,X,X,X,X,X,U,X,X,U,X,X,U,X,X,X,X,81
21000495,X,X,X,X,U,U,U,U,U,U,X,X,U,X,U,U,X,X,36
21000496,U,U,X,X,X,U,U,U,X,X,U,X,X,X,U,X,X,X,54
21000497,X,X,U,X,X,U,X,X,X,X,U,X,X,U,U,X,X,X,66
21000498,U,X,U,U,X,U,X,X,U,U,X,X,X,X,X,U,X,X,62
21000499,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,U,X,97
21000500,U,U,U,X,X,U,U,U,U,X,U,X,U,X,U,X,U,U,30
21000501,X,X,X,U,U,X,X,X,X,X,U,U,X,X,U,X,X,X,85
21000502,X,X,X,U,U,X,X,U,U,X,X,U,U,X,X,U,X,X,76
21000503,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,U,96
21000504,X,U,X,U,U,X,U,U,U,U,U,U,X,U,U,X,U,U,19
21000505,U,U,U,U,U,X,X,X,X,X,U,X,U,U,X,X,X,U,43
21000506,X,X,X,X,U,X,X,X,X,X,X,X,X,X,U,X,X,X,83
21000507,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,U,U,X,69
21000508,U,X,U,U,U,U,X,X,U,U,X,U,U,X,U,U,U,U,32
21000509,U,X,U,X,X,X,X,X,X,U,X,U,X,U,U,U,X,X,67
21000510,U,U,U,U,U,U,X,X,X,U,X,U,X,U,X,U,X,X,55
21000511,X,X,U,U,U,U,X,X,X,U,U,U,U,U,X,X,U,X,50
21000512,X,X,X,U,X,U,X,U,X,X,U,X,X,X,X,U,X,X,79
21000513,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,93
21000514,U,U,X,X,X,X,U,U,X,X,X,U,X,U,U,X,X,X,47
21000515,U,X,U,U,U,X,U,X,U,X,U,U,U,U,X,U,U,U,33
21000516,X,X,U,X,X,X,X,U,X,X,U,U,X,U,U,X,X,U,54
21000517,X,X,U,X,X,X,U,X,X,X,X,X,U,X,X,X,X,X,68
21000518,U,X,U,U,U,X,U,U,X,X,U,U,X,X,U,U,X,U,45
21000519,X,X,U,X,U,U,X,U,U,U,U,U,U,X,X,U,U,X,49
21000520,X,X,X,X,U,X,U,X,X,U,X,U,X,X,U,X,X,U,63
21000521,U,U,U,X,U,X,X,U,U,X,U,U,X,U,X,U,U,U,25
21000522,X,U,U,X,X,U,X,U,U,U,U,U,U,U,X,U,X,X,29
21000523,X,X,U,X,X,X,X,X,U,U,U,U,X,X,X,U,X,X,78
21000524,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,95
21000525,X,U,X,X,U,X,U,X,U,X,X,X,X,X,X,X,X,X,79
21000526,X,X,X,X,X,X,X,U,X,X,U,X,X,X,X,X,X,U,73
21000527,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,100
21000528,X,X,U,U,U,U,U,X,X,U,X,U,U,U,X,U,X,U,52
21000529,X,U,U,X,U,U,U,U,U,U,X,U,U,U,U,X,U,U,16
21000530,U,X,U,X,X,X,U,U,U,U,X,U,X,X,X,X,X,U,64
21000531,X,X,U,X,U,X,U,X,X,U,X,X,X,X,U,X,X,X,62
21000532,X,U,U,U,X,U,X,U,X,X,U,X,U,U,X,U,U,X,59
21000533,U,X,U,U,U,X,X,U,U,X,U,U,U,X,X,U,U,U,37
21000534,X,X,X,U,X,X,U,U,U,U,U,X,X,X,U,X,X,X,47
21000535,X,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,98
21000536,X,X,X,U,U,U,U,U,U,X,X,U,U,X,U,U,X,U,25
21000537,X,U,U,X,X,X,X,X,U,X,X,X,X,U,U,U,X,X,79
21000538,X,X,X,X,X,X,U,U,U,X,U,U,X,U,X,X,U,X,61
21000539,U,U,X,X,U,U,U,X,X,X,X,X,U,X,X,X,X,X,63
21000540,X,X,X,X,X,U,X,X,X,X,U,X,U,X,U,X,X,X,69
21000541,U,X,U,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,70
21000542,U,U,U,U,U,X,X,X,U,U,X,U,X,U,U,X,U,X,32
21000543,X,X,U,X,U,U,X,X,X,U,X,X,X,U,X,X,X,X,80
21000544,U,U,U,U,U,U,X,U,U,X,U,U,U,U,U,X,U,U,24
21000545,U,X,U,U,U,U,U,X,U,U,X,X,U,U,X,U,U,X,31
21000546,X,U,U,U,X,U,U,U,U,U,X,U,X,X,U,U,X,X,23
21000547,U,U,U,U,X,U,U,U,U,U,U,X,U,U,U,U,U,X,2
21000548,X,U,X,X,X,U,X,U,U,U,U,U,U,X,X,U,U,U,24
21000549,U,U,X,U,U,U,U,X,X,U,U,X,U,U,U,U,U,X,31
21000550,X,X,U,X,X,U,X,X,X,X,X,X,U,U,X,X,X,X,74
21000551,X,U,X,X,X,U,U,U,X,X,U,U,X,U,U,X,U,X,46
21000552,U,X,U,U,U,U,U,U,U,U,U,U,U,X,U,X,U,U,29
21000553,U,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,80
21000554,U,X,U,U,U,U,X,U,X,U,X,X,U,U,X,U,U,U,40
21000555,X,X,X,U,X,X,X,X,X,X,X,U,U,X,X,X,X,X,79
21000556,X,X,U,X,X,X,X,X,X,X,X,X,X,U,X,X,U,U,66
21000557,U,U,U,X,X,X,U,X,U,X,X,U,X,U,U,U,X,X,41
21000558,X,U,X,X,X,U,X,U,U,X,X,X,U,X,U,X,U,X,71
21000559,U,X,U,U,X,X,X,U,X,X,U,X,X,X,X,X,X,X,66
21000560,U,X,X,U,U,U,X,U,U,X,X,U,X,U,U,U,U,X,48
21000561,U,U,X,U,U,U,U,X,U,U,U,U,X,U,X,X,X,U,25
21000562,X,X,X,X,U,X,X,X,U,U,X,X,X,X,X,U,X,X,92
21000563,U,X,U,X,U,X,U,U,U,U,U,X,X,U,U,U,U,U,33
21000564,X,U,U,U,U,U,X,U,U,X,X,X,X,X,X,X,X,X,51
21000565,U,U,U,U,X,X,U,X,X,U,U,U,U,U,U,U,U,U,36
21000566,X,U,U,U,X,X,X,U,X,U,U,U,U,U,U,U,X,U,24
21000567,U,X,X,U,X,U,U,U,X,U,X,X,U,X,U,U,X,X,46
21000568,X,X,U,X,X,U,X,X,X,X,X,U,X,U,U,X,X,X,66
21000569,X,U,X,X,X,X,U,X,X,X,X,X,X,X,X,X,X,U,85
21000570,U,U,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,95
21000571,U,U,X,U,U,U,U,X,X,U,X,X,X,U,X,U,X,U,43
21000572,U,U,U,U,U,U,U,U,U,X,U,U,U,U,X,U,U,U,21
21000573,X,X,U,U,X,X,U,X,U,U,X,X,U,X,X,U,X,X,63
21000574,X,X,X,U,X,X,U,U,U,U,X,X,U,U,X,U,U,X,60
21000575,U,U,X,X,X,X,X,U,X,U,X,X,U,X,X,X,X,X,87
21000576,X,U,X,U,U,U,U,X,U,X,X,U,U,X,X,U,U,U,38
21000577,U,U,X,U,U,U,U,X,U,X,X,U,X,U,X,X,U,U,23
21000578,X,U,X,X,U,X,X,X,X,U,X,U,X,X,X,X,X,X,68
21000579,X,U,X,X,U,U,X,X,U,U,X,X,U,U,U,X,U,U,37
21000580,U,U,X,U,X,X,X,X,X,U,U,X,U,U,U,U,U,X,45
21000581,U,X,X,X,U,X,X,X,U,U,X,U,U,U,X,X,U,U,55
21000582,X,X,U,X,X,X,X,U,U,X,X,X,X,U,U,X,X,X,60
21000583,X,X,X,U,X,X,U,X,X,X,X,X,U,X,X,X,X,X,78
21000584,X,X,X,X,X,X,U,U,X,U,X,X,X,U,U,X,X,X,86
21000585,X,U,U,U,U,X,U,X,X,U,X,X,X,X,X,U,X,X,53
21000586,X,X,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,89
21000587,X,X,U,X,U,U,U,U,X,U,U,U,U,U,X,X,U,U,48
21000588,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,X,97
21000589,U,U,U,U,X,U,X,U,U,X,U,U,U,U,U,X,X,U,42
21000590,U,U,U,U,U,U,U,U,U,X,X,X,X,X,X,U,U,U,45
21000591,U,X,X,U,X,X,X,X,X,X,X,X,X,X,X,U,X,X,72
21000592,X,X,U,X,U,U,X,U,X,U,X,U,U,X,X,U,U,X,40
21000593,X,U,U,X,U,X,X,X,U,X,X,U,X,U,U,U,U,X,42
21000594,X,X,X,U,X,X,U,X,X,X,X,X,X,X,X,X,U,X,77
21000595,X,U,U,U,X,X,X,X,X,X,X,X,X,U,X,X,U,U,79
21000596,U,X,U,U,X,X,X,X,X,X,U,U,X,X,X,U,X,X,76
21000597,U,X,X,U,U,U,U,U,U,U,U,X,X,U,X,X,U,U,33
21000598,X,X,X,X,X,X,X,X,X,X,U,X,X,X,U,X,X,X,76
21000599,X,X,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,93
21000600,X,X,X,X,X,X,U,X,X,X,U,X,U,X,X,X,X,X,91
21000601,X,U,U,U,X,X,X,U,U,U,U,X,X,X,U,U,X,U,43
21000602,U,X,U,U,U,U,X,X,U,U,U,U,U,X,U,U,X,U,14
21000603,X,U,U,X,U,X,X,X,X,U,X,X,U,X,X,X,X,X,86
21000604,U,U,X,X,U,U,U,U,U,X,X,U,X,U,X,U,X,X,51
21000605,X,X,U,X,U,X,U,X,X,U,U,X,U,U,U,X,X,U,49
21000606,X,X,U,X,U,X,X,X,X,X,U,X,U,X,X,U,X,X,67
21000607,U,U,U,U,U,U,U,U,X,X,X,X,X,X,X,X,X,U,35
21000608,X,X,X,U,X,X,X,X,X,X,X,X,X,U,X,X,X,X,100
21000609,U,U,U,X,X,X,U,U,X,X,U,U,U,X,U,U,U,U,47
21000610,U,U,X,X,X,X,U,X,U,X,X,U,U,X,U,U,X,U,62
21000611,X,X,X,U,X,U,X,X,X,X,U,U,X,X,X,X,U,X,80
21000612,X,U,U,X,U,U,X,U,U,X,U,U,U,X,X,X,U,U,38
21000613,U,U,X,U,U,U,U,X,X,U,U,U,X,U,X,X,U,U,25
21000614,X,X,U,X,U,X,X,X,X,X,X,X,X,X,X,U,X,X,92
21000615,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,U,U,X,91
21000616,X,X,X,U,U,U,X,X,U,X,X,X,X,X,X,X,X,X,85
21000617,X,U,X,U,U,U,U,U,U,U,X,U,U,U,U,U,U,X,29
21000618,X,X,X,X,X,U,X,X,X,X,X,X,X,X,U,X,U,X,87
21000619,U,X,U,U,U,X,U,U,X,U,U,U,U,X,X,U,X,U,43
21000620,U,X,U,X,X,X,U,U,X,U,U,U,X,U,U,U,X,X,57
21000621,X,X,X,U,U,X,X,X,U,X,X,X,X,U,X,X,X,U,70
21000622,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,91
21000623,X,U,X,X,X,X,U,X,U,X,X,X,U,U,X,X,X,X,64
21000624,X,U,U,X,X,X,X,X,X,X,X,U,X,X,X,U,X,X,86
21000625,U,U,U,U,U,X,U,U,U,X,U,U,U,U,U,X,U,U,1
21000626,X,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,X,18
21000627,X,X,X,X,U,X,X,U,X,X,X,X,X,X,X,U,X,X,84
21000628,X,X,X,U,X,X,X,X,U,U,U,U,U,U,U,U,U,X,43
21000629,X,X,X,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,100
21000630,X,U,X,X,U,X,U,U,X,X,U,X,X,U,U,U,X,U,47
21000631,X,U,X,X,U,X,U,U,X,U,U,U,U,U,X,X,U,X,47
21000632,X,X,U,X,U,U,X,U,X,U,X,X,U,U,U,X,X,U,39
21000633,X,X,U,U,X,X,X,X,X,X,X,X,X,X,X,X,X,X,86
21000634,X,U,X,X,X,X,U,U,U,U,X,X,X,U,X,U,X,U,62
21000635,U,X,U,X,X,U,X,U,U,X,U,U,X,X,X,U,U,X,53
21000636,U,X,X,U,X,U,U,U,U,U,U,U,U,X,X,U,X,U,37
21000637,X,X,X,X,X,X,X,X,U,X,X,U,X,X,X,X,U,U,92
21000638,X,X,U,U,X,U,U,X,X,X,X,X,X,X,X,X,U,X,62
21000639,U,X,U,X,X,X,X,X,X,X,X,U,X,X,X,X,X,X,90
21000640,X,X,X,X,X,X,X,X,X,X,X,X,U,X,X,U,X,X,77
21000641,X,X,X,X,X,U,X,U,U,X,U,U,U,U,X,U,U,U,52
21000642,X,X,X,U,X,X,X,X,X,X,X,U,X,X,U,X,X,X,68
21000643,U,X,X,U,X,U,U,X,U,X,X,U,X,X,U,U,U,X,65
21000644,U,U,U,U,U,U,U,U,U,U,U,U,X,U,U,U,U,U,0
21000645,X,X,U,X,X,X,U,U,U,U,X,U,X,U,X,X,U,X,42
21000646,U,U,X,U,U,U,U,U,U,U,U,X,X,U,U,U,U,U,22
21000647,X,X,X,X,X,U,X,X,X,X,X,U,X,X,U,X,U,X,62
21000648,X,U,U,X,U,U,X,U,X,X,X,U,X,X,X,X,U,X,61
21000649,X,X,X,U,X,X,X,U,X,X,X,X,X,X,X,X,X,X,85
21000650,X,U,X,X,U,U,X,X,U,X,X,U,X,X,X,X,U,U,74
21000651,U,X,U,X,U,U,X,X,U,X,X,X,X,X,X,X,U,X,64
21000652,U,X,U,U,X,U,X,X,U,X,X,U,U,X,X,U,U,U,41
21000653,X,U,U,U,X,X,U,U,U,U,U,U,U,X,X,U,X,X,24
21000654,X,U,X,U,U,X,U,X,X,X,X,X,X,U,X,X,X,X,82
21000655,X,U,U,X,X,U,X,X,X,U,X,U,U,X,U,U,U,U,34
21000656,X,X,X,U,X,X,X,X,X,X,X,U,X,X,X,U,X,U,66
21000657,X,X,X,X,X,X,U,X,X,X,U,X,X,X,X,U,U,U,82
21000658,U,U,X,U,U,U,U,U,U,X,X,X,X,U,X,U,U,X,49
21000659,U,X,X,U,U,U,X,X,X,X,X,X,U,U,X,U,U,X,45
21000660,U,X,U,U,X,X,U,X,X,X,U,X,X,X,X,U,U,U,68
21000661,U,X,U,U,X,X,U,X,X,X,X,U,X,U,U,U,X,U,65
21000662,X,X,X,X,X,X,U,X,X,X,X,X,X,X,X,U,X,X,84
21000663,X,X,U,X,X,X,X,X,U,X,X,X,X,X,X,X,U,U,82
21000664,X,U,X,X,U,X,U,X,X,X,U,U,X,X,X,X,X,X,84
21000665,U,U,X,U,U,U,X,U,X,U,X,U,U,X,U,U,X,U,43
